Index,Median_timeDelay,StandardDev_timeDelay,Skew_timeDelay,kurtosis_timeDelay,StandardDeviation_payDifference,Loan_Ratio,Difference_Applied_Dates,Ratio_Proposal_Lengths,FirstLoan_FirstInstallment_timeDifference,Amount_First_Loan_usd,lender_interest_rate,Days_between_Application_Distribution
8186,-2,4.396968653,-1.573934759,1.643999175,0,1.71,90,0.909961686,-1,100,4.51,7
8187,-1,1.742397117,-3.405348569,10.85508336,0,1.91,154,0.849785408,-1,100,0,13
8188,-1,1.742397117,-3.405348569,10.85508336,0,1.91,154,0.849785408,-1,100,0,13
8189,3.5,3.655630775,0,-2,0,1.98,98,0.998730964,0,100,3.26,6
8190,-1,0.833333333,-0.41295036,-1.2696,0,2,86,1.322649573,-2,90,8.97,14
8191,-1,0.833333333,-0.41295036,-1.2696,0,2,86,1.322649573,0,90,8.97,14
8192,0,0.836660027,1.122263436,-0.367346939,0.40824829,2.94,49,1.593272171,0,100,1.66,1
8193,0,0.577350269,0,0.5,0,2.11,65,1.616387337,0,100,2.94,0
8194,0,0.577350269,0,0.5,0,2.11,65,1.616387337,0,100,2.94,0
8195,0,0.467562529,3.369333852,10.17919812,0,1.85,189,1.886759582,0,100,4.1,8
8196,-5,12.56025477,0,0,0,2.16,184,1.085483871,9,100,4.64,0
8197,-5,12.56025477,0,0,0,2.16,184,1.085483871,200,100,4.64,0
8198,3,3.188521078,0.078098658,-1.804611664,0,1.95,52,1.018518519,0,100,5.97,2
8199,0,3.098386677,-0.707106781,-1.5,0,1.81,53,0.958730159,0,100,4.1,2
8200,1,3.645392831,0.879657629,-1.080032662,0,1.98,91,1.484552846,0,100,7.25,3
8201,0,0.534522484,0,1,0,1.83,69,3.297826087,0,100,4,1
8202,0,0.534522484,0,1,0,1.83,69,3.297826087,0,100,4,1
8203,0,3.408672413,-0.91444814,-1.042881618,0,2.28,53,1.142857143,0,100,4.19,6
8204,0,3.408672413,-0.91444814,-1.042881618,0,2.28,53,1.142857143,1,100,4.19,6
8205,0,0,0,-3,0,2.97,53,1,0,100,3,5
8206,-7,2.844452336,0.878790223,-0.927913142,0,1.69,91,1.053691275,-1,100,5.99,3
8207,0,2.18848662,-0.231827752,0.88419273,0,1.87,145,3.116197183,-1,100,8,5
8208,0,2.18848662,-0.231827752,0.88419273,0,1.87,145,3.116197183,-2,100,8,5
8209,3,4.331501444,0.957193839,0.198613724,0,1.844444444,164,0.441422594,0,45,2,4
8210,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,0,100,6.56,13
8211,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,0,100,6.56,13
8212,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,-1,100,6.56,13
8213,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,-1,100,6.56,13
8214,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,0,100,6.56,13
8215,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,0,100,6.56,13
8216,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,-1,100,6.56,13
8217,0,0.707106781,0.721687836,1.166666667,0,2.52,237,1.317010309,-1,100,6.56,13
8218,0,0,0,-3,0,1.95,59,1.760582011,0,100,6.85,10
8219,9.5,5.465040409,-0.045040678,-1.188974809,0,1.98,67,1.304832714,2,100,5.1,15
8220,9.5,5.465040409,-0.045040678,-1.188974809,0,1.98,67,1.304832714,10,100,5.1,15
8221,9.5,5.465040409,-0.045040678,-1.188974809,0,1.98,67,1.304832714,2,100,5.1,15
8222,9.5,5.465040409,-0.045040678,-1.188974809,0,1.98,67,1.304832714,10,100,5.1,15
8223,3.5,3.507135583,0,-1.923854848,0.40824829,1.95,52,1.232209738,0,100,5.35,2
8224,0,1.142481141,-3.510993969,11.58584807,0,1.87,166,0.935064935,-5,100,4.88,10
8225,0,1.142481141,-3.510993969,11.58584807,0,1.87,166,0.935064935,0,100,4.88,10
8226,0,0,0,-3,0,0.98,39,1.077160494,0,100,3.52,3
8227,0,0.534522484,0.288675135,-1.916666667,0,2.63,57,2.463333333,0,100,4.98,1
8228,-8,5.936168397,-0.009800351,-1.244691381,0,2.62,53,0.965346535,-1,50,5.82,1
8229,-8,5.936168397,-0.009800351,-1.244691381,0,2.62,53,0.965346535,0,50,5.82,1
8230,0,0,0,-3,0,1.83,51,1,0,100,5.74,1
8231,0,3.086709863,0,0,0,1.645,67,0.509433962,0,200,0,1
8232,-1.5,7.042726745,-0.921967132,-0.731659729,0,4.89,34,0.998839907,0,100,3.87,2
8233,-7,5.163426058,-0.60000097,0.238269377,0,2.16,195,0.969512195,-7,100,0,8
8234,-7,5.163426058,-0.60000097,0.238269377,0,2.16,195,0.969512195,-7,100,0,8
8235,-7,5.163426058,-0.60000097,0.238269377,0,2.16,195,0.969512195,-7,100,0,8
8236,-7,5.163426058,-0.60000097,0.238269377,0,2.16,195,0.969512195,-7,100,0,8
8237,0,0.621581561,-2.223974251,3.467128028,0,1.98,104,1.406779661,-1,100,6.15,2
8238,0,0.621581561,-2.223974251,3.467128028,0,1.98,104,1.406779661,0,100,6.15,2
8239,2.5,7.098335272,-0.910829243,0.628128199,0,0.99,113,0.876963351,0,100,4.65,8
8240,2.5,7.098335272,-0.910829243,0.628128199,0,0.99,113,0.876963351,4,100,4.65,8
8241,0,0.951189731,0.665961624,-0.231301939,0,2.97,59,2.458422175,0,100,3.29,0
8242,0,0.951189731,0.665961624,-0.231301939,0,2.97,59,2.458422175,0,100,3.29,0
8243,0,2.804014979,-1.177813248,-0.574043978,0,1.98,117,0.817021277,0,100,6.4,2
8244,0,2.804014979,-1.177813248,-0.574043978,0,1.98,117,0.817021277,-7,100,6.4,2
8245,0,0.40824829,-1.788854382,1.2,0,2.64,79,0.335268505,0,50,7,0
8246,0,5.224070165,-0.943512593,0.740900026,0,4.64,96,0.851923077,0,100,0,12
8247,0,2.449489743,-1.788854382,1.2,0,0.91,51,0.994690265,0,100,5.92,6
8248,-4,15.14076111,0,0,0,0.82,128,1.311170213,-4,100,4.03,9
8249,-4,15.14076111,0,0,0,0.82,128,1.311170213,-1,100,4.03,9
8250,-4,8.910523885,0,0,0,1.71,92,1.153017241,-4,100,3.99,9
8251,-4,8.910523885,0,0,0,1.71,92,1.153017241,-1,100,3.99,9
8252,0,3.81174655,0,0,0,1.98,135,2.75245098,-6,100,6.06,2
8253,-8,18.07198083,-0.727833794,-0.840595199,0,4.3,90,1.763250883,0,100,5.78,9
8254,2.5,3.171049598,0.661149443,-0.298464638,0,1.98,88,0.492407809,-1,50,1.5,3
8255,5,13.45145117,0,0,0.179605302,1.5,364,1.564660691,4,100,0,12
8256,5,13.45145117,0,0,0.179605302,1.5,364,1.564660691,0,100,0,12
8257,-1,2.34520788,1.288275745,1.084710744,0,1.99,70,1.795389049,-3,100,2.2,2
8258,-1,2.34520788,1.288275745,1.084710744,0,1.99,70,1.795389049,-2,100,2.2,2
8259,-1,4.708148964,-1.283825355,0.099058172,0,1.95,43,1.54296875,-1,100,7.2,5
8260,0,5.75990196,0,0,0,2.29,131,1.76984127,0,100,2.45,2
8261,-18.5,17.95054936,-0.306164473,-1.265412604,0,2.29,75,1.289179104,1,200,0,5
8262,-18.5,17.95054936,-0.306164473,-1.265412604,0,2.29,75,1.289179104,-1,200,0,5
8263,1,4.44564239,-1.439076248,1.738877013,0,2.2,101,1.978787879,0,100,4.43,7
8264,1,4.44564239,-1.439076248,1.738877013,0,2.2,101,1.978787879,1,100,4.43,7
8265,1,4.44564239,-1.439076248,1.738877013,0,2.2,101,1.978787879,0,100,4.43,7
8266,1,4.44564239,-1.439076248,1.738877013,0,2.2,101,1.978787879,1,100,4.43,7
8267,0,0.377964473,2.041241452,2.166666667,0,2.06,55,1.037889039,0,100,4.77,2
8268,3,7.970361765,1.384807141,0.852084365,0,2.46,183,0.283568075,0,50,5.84,2
8269,3,7.970361765,1.384807141,0.852084365,0,2.46,183,0.283568075,0,50,5.84,2
8270,3,7.970361765,1.384807141,0.852084365,0,2.46,183,0.283568075,0,50,5.84,2
8271,3,7.970361765,1.384807141,0.852084365,0,2.46,183,0.283568075,0,50,5.84,2
8272,0,0.366347549,1.960392118,1.843137255,0,1.87,152,1.677083333,0,100,6.68,3
8273,0,20.07759946,-1.352119576,0.359253984,0,2.5,120,1.282485876,0,100,5.05,1
8274,0,20.07759946,-1.352119576,0.359253984,0,2.5,120,1.282485876,0,100,5.05,1
8275,0,20.07759946,-1.352119576,0.359253984,0,2.5,120,1.282485876,0,100,5.05,1
8276,0,20.07759946,-1.352119576,0.359253984,0,2.5,120,1.282485876,0,100,5.05,1
8277,0,0.786795792,-1.357727089,0.233727811,0,2,55,0.885985748,0,50,8.1,2
8278,0,0.786795792,-1.357727089,0.233727811,0,2,55,0.885985748,-2,50,8.1,2
8279,-15,8.469553314,-0.494773167,-0.790644592,0.316227766,1.95,48,0.870841487,-7,100,5.13,2
8280,-21.5,28.45495055,-0.524052891,-1.124532002,0,0.98,68,0.666666667,0,100,6.75,4
8281,-21.5,28.45495055,-0.524052891,-1.124532002,0,0.98,68,0.666666667,-2,100,6.75,4
8282,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,1,100,5.89,6
8283,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,1,100,5.89,6
8284,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,23,100,5.89,6
8285,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,23,100,5.89,6
8286,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,1,100,5.89,6
8287,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,1,100,5.89,6
8288,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,23,100,5.89,6
8289,1.5,36.3495324,-0.733566644,-0.80116229,0,1.64,138,1.643015521,23,100,5.89,6
8290,-6,3.386246693,0.652012117,-1.5,0,1.83,55,1,0,100,7.92,6
8291,0,0.377964473,-2.041241452,2.166666667,0,1.95,61,2.652811736,0,100,4.55,3
8292,0,2.529822128,-1.54260775,0.7734375,0,1.96,51,0.543103448,-6,50,5.82,4
8293,0,2.529822128,-1.54260775,0.7734375,0,1.96,51,0.543103448,1,50,5.82,4
8294,0,0,0,-3,0,1.87,123,0.865079365,0,100,3.52,2
8295,0.5,0.547722558,0,-2,0,2,65,1.048582996,1,100,5.04,2
8296,0.5,0.547722558,0,-2,0,2,65,1.048582996,0,100,5.04,2
8297,0,9.325592028,0.369433573,-1.491216021,0,1,65,2.161290323,-7,50,9,2
8298,-36,29.6542296,-0.386875185,-0.878546698,0,3.78,88,3.130841122,0,50,3,8
8299,-36,29.6542296,-0.386875185,-0.878546698,0,3.78,88,3.130841122,0,50,3,8
8300,-36,29.6542296,-0.386875185,-0.878546698,0,3.78,88,3.130841122,0,50,3,8
8301,-36,29.6542296,-0.386875185,-0.878546698,0,3.78,88,3.130841122,0,50,3,8
8302,0,0.333333333,2.474873734,4.125,0,2.49,75,1.377855888,0,100,5.7,7
8303,0,0,0,-3,0,2.4,51,1.223776224,0,100,6.46,1
8304,0,0.46291005,-1.154700538,-0.666666667,0,2,67,0.724452555,0,50,11.82,6
8305,1,0.948683298,-0.197530864,-0.741655235,0,2.09,81,2.402439024,0,100,6.64,3
8306,1,0.948683298,-0.197530864,-0.741655235,0,2.09,81,2.402439024,1,100,6.64,3
8307,20,18.14835082,0.229129176,-1.067818954,0.468807231,2.75,117,0.793617021,0,100,6.71,12
8308,20,18.14835082,0.229129176,-1.067818954,0.468807231,2.75,117,0.793617021,20,100,6.71,12
8309,0,4.649628761,-0.552176861,-1.347382057,0,2.5,50,2.090032154,0,50,7.88,2
8310,1.5,6.782329983,1.879716745,2.135758651,0,0.88,99,1.55982906,0,50,5.48,14
8311,1.5,6.782329983,1.879716745,2.135758651,0,0.88,99,1.55982906,4,50,5.48,14
8312,0.5,1.549193338,1.414213562,0.5,0,2.18,54,1.496503497,0,50,5,0
8313,0,0.816496581,1.788854382,1.2,0,1.96,52,1.077966102,0,50,3.5,3
8314,0,7.250615737,0,0,0,1.32,66,1.111386139,9,100,6.33,2
8315,0,7.250615737,0,0,0,1.32,66,1.111386139,200,100,6.33,2
8316,-2,3.675746334,-0.832575357,-1.115023373,0,3.32,72,1.003484321,-1,50,0,2
8317,-2,3.675746334,-0.832575357,-1.115023373,0,3.32,72,1.003484321,-2,50,0,2
8318,0,3.023715784,-2.041241452,2.166666667,0,2.5,60,1.357988166,0,100,4.2,3
8319,-2,7.135591543,0,0,0,4.26,46,1.336206897,-11,100,1.95,3
8320,-2,7.135591543,0,0,0,4.26,46,1.336206897,-4,100,1.95,3
8321,4.5,5.033222957,-0.239754941,-0.627368421,0.5,2.08,132,1.240534521,-1,100,5.86,4
8322,4.5,5.033222957,-0.239754941,-0.627368421,0.5,2.08,132,1.240534521,0,100,5.86,4
8323,0,5.891883036,0.719529254,0.966424326,0.300792604,2.26,166,1.589164786,-1,100,4.53,5
8324,0,5.891883036,0.719529254,0.966424326,0.300792604,2.26,166,1.589164786,0,100,4.53,5
8325,1,9.076671467,-0.021002037,-0.507251465,0,1.9,122,1.181372549,1,100,4.13,2
8326,1,9.076671467,-0.021002037,-0.507251465,0,1.9,122,1.181372549,-5,100,4.13,2
8327,1,9.076671467,-0.021002037,-0.507251465,0,1.9,122,1.181372549,1,100,4.13,2
8328,1,9.076671467,-0.021002037,-0.507251465,0,1.9,122,1.181372549,-5,100,4.13,2
8329,15.5,11.22051692,0,-1.093870913,0,0.98,51,1.996551724,31,50,7,2
8330,15.5,11.22051692,0,-1.093870913,0,0.98,51,1.996551724,24,50,7,2
8331,0,3.535533906,0.18,-0.4044,0,1.9375,76,0.768539326,0,48,0.42,3
8332,0,3.535533906,0.18,-0.4044,0,1.9375,76,0.768539326,0,48,0.42,3
8333,0,0.40824829,-1.788854382,1.2,0,1.98,56,1.532818533,0,50,5.64,7
8334,0,0.40824829,-1.788854382,1.2,0,1.98,56,1.532818533,-1,50,5.64,7
8335,0,2.228601953,0.486040952,0.079185622,0,1.95,48,0.840304183,0,100,4.98,3
8336,0,0.534522484,0,1,0,1.79,82,1.501965924,0,100,6,14
8337,0,0.534522484,0,1,0,1.79,82,1.501965924,1,100,6,14
8338,0.5,3.396745323,0,0,0,0.99,115,1.491428571,-1,100,1.92,2
8339,0.5,3.396745323,0,0,0,0.99,115,1.491428571,0,100,1.92,2
8340,0,2.061552813,2.807359504,8.248558247,0,1.82,212,0.403951701,0,50,3,6
8341,0,2.061552813,2.807359504,8.248558247,0,1.82,212,0.403951701,0,50,3,6
8342,0,2.061552813,2.807359504,8.248558247,0,1.82,212,0.403951701,0,50,3,6
8343,0,2.061552813,2.807359504,8.248558247,0,1.82,212,0.403951701,0,50,3,6
8344,0,0.98319208,-1.050139154,0.378121284,0,1.92,56,1.794344473,1,50,0,8
8345,0,0.98319208,-1.050139154,0.378121284,0,1.92,56,1.794344473,0,50,0,8
8346,-4,3.638419332,0.270016979,-1.49144713,0,1.7,73,0.767206478,0,50,3.6,3
8347,-4,3.638419332,0.270016979,-1.49144713,0,1.7,73,0.767206478,-1,50,3.6,3
8348,0,10.73736043,0.46585616,2.576238373,0,1.81,398,1.696551724,-1,100,9.39,9
8349,0,5.661271942,-1.142706636,0.386867875,0,2.08,128,0.833941606,0,100,6.93,1
8350,0,5.661271942,-1.142706636,0.386867875,0,2.08,128,0.833941606,1,100,6.93,1
8351,0,1.264911064,0,0,0,1.9,76,1.036016949,-2,100,0,23
8352,0,1.264911064,0,0,0,1.9,76,1.036016949,0,100,0,23
8353,0,1.272418021,0,0,0,1.11,68,3.703703704,-1,100,0,3
8354,0,1.272418021,0,0,0,1.11,68,3.703703704,0,100,0,3
8355,0,3.579039509,0.313972071,-1.870337613,0,2.64,65,1.182550336,0,100,10.33,11
8356,-3.5,10.40533251,0,0,0,2.39,222,0.17519305,0,100,4.92,3
8357,0,0.223606798,-4.12948321,15.05263158,0,1.82,194,1.436746988,0,100,5.18,2
8358,3.5,10.35494077,1.355611449,1.67388772,0,0.91,273,0.93083004,0,100,0,12
8359,3.5,10.35494077,1.355611449,1.67388772,0,0.91,273,0.93083004,1,100,0,12
8360,-1,0.516397779,0.707106781,-1.5,0,2.28,53,1.025784753,-1,100,6.09,4
8361,0,13.82931669,0,0,0,1.555555556,200,1.991769547,-1,45,7.22,2
8362,0,13.82931669,0,0,0,1.555555556,200,1.991769547,5,45,7.22,2
8363,9,17.87522543,0.575222718,-1.246773699,0,1.87,181,0.212804328,-2,100,8.83,12
8364,9,17.87522543,0.575222718,-1.246773699,0,1.87,181,0.212804328,-1,100,8.83,12
8365,0.5,3.868677638,0.137900018,-0.206993021,0.40824829,1.49,46,0.932806324,0,100,6.45,1
8366,0,1.032795559,0.707106781,-1.5,0,1.83,50,0.86490939,0,100,5.93,3
8367,0,2.949576241,0,0,0,1,90,1.180357143,0,50,8.08,13
8368,4.5,5.215361924,0.416995172,-1.208044983,0,0.89,62,0.763341067,0,100,7.95,5
8369,3,6.058052492,0.37544515,-0.917446859,0,1.95,48,1.235795455,6,100,5.8,4
8370,3,6.058052492,0.37544515,-0.917446859,0,1.95,48,1.235795455,13,100,5.8,4
8371,0,3.614784456,0.707106781,-1.5,0,1.83,58,1,0,100,4.99,2
8372,0,2.562550813,-1.685336309,1.039707284,0,2.66,55,2.15210356,0,50,9.36,7
8373,0,2.562550813,-1.685336309,1.039707284,0,2.66,55,2.15210356,1,50,9.36,7
8374,0,0,0,-3,0,1.83,51,1,0,100,3.35,2
8375,0.5,0.547722558,0,-2,0,1.96,54,0.891388673,0,50,4.7,1
8376,0,3.023715784,-2.041241452,2.166666667,0,1.95,57,1.620930233,0,100,4.12,1
8377,0,0,0,-3,0,2.4,51,1,0,100,4,2
8378,0,3.371448749,0.734956748,-1.421401605,0,1.92,58,0.996031746,7,100,3.52,8
8379,0,3.371448749,0.734956748,-1.421401605,0,1.92,58,0.996031746,0,100,3.52,8
8380,-2.5,0.547722558,0,-2,0,1.95,48,0.924028269,-3,100,6.48,3
8381,0,0,0,-3,0,1.84,49,0.955813953,0,50,7.96,0
8382,-5.5,4.517821852,-0.474654217,-0.659208281,0,5.14,50,3.238636364,0,100,4.34,2
8383,-5.5,4.517821852,-0.474654217,-0.659208281,0,5.14,50,3.238636364,-2,100,4.34,2
8384,0,2.828427125,0,0,0,1.22,93,1.696707106,0,50,6.26,16
8385,0,0,0,-3,0,1.83,50,1,0,100,0,1
8386,1.5,3.646293261,1.067194782,0.393688363,0,2.2,92,1.047154472,8,100,9.05,0
8387,1.5,3.646293261,1.067194782,0.393688363,0,2.2,92,1.047154472,1,100,9.05,0
8388,0,0,0,-3,0,1.85,160,0.789156627,0,100,3.31,0
8389,0,0,0,-3,0,1.85,159,0.870967742,0,100,4.85,2
8390,0,1.62788206,2.642507737,5.794470155,0,2.99,148,1.75815739,0,100,4,0
8391,0,1.632993162,1.788854382,1.2,0,1.95,49,1.321148825,0,100,8.4,0
8392,-19.5,13.09580085,0,-1.268571429,0,0.98,10,0.786666667,-2,50,5,0
8393,-19.5,13.09580085,0,-1.268571429,0,0.98,10,0.786666667,-9,50,5,0
8394,5,2.786873995,-0.724289146,-0.338963694,0,1.95,53,0.923076923,0,100,8.52,1
8395,5,2.786873995,-0.724289146,-0.338963694,0,1.95,53,0.923076923,8,100,8.52,1
8396,-8,5.191568256,-0.511363971,0.017702181,0,0.96,54,0.840425532,-1,100,3.82,5
8397,-8,5.191568256,-0.511363971,0.017702181,0,0.96,54,0.840425532,-8,100,3.82,5
8398,-1,3.443420227,2.346867112,5.11184497,0,1.622222222,123,1.281995662,-2,45,5.62,6
8399,-1,3.443420227,2.346867112,5.11184497,0,1.622222222,123,1.281995662,0,45,5.62,6
8400,0,0.5,0,1.5,0,2.33,77,1.067873303,0,100,7.52,3
8401,7,15.72200809,0,0,0,0.91,239,1.763948498,-1,100,4.35,6
8402,7,15.72200809,0,0,0,0.91,239,1.763948498,-2,100,4.35,6
8403,7,15.72200809,0,0,0,0.91,239,1.763948498,-1,100,4.35,6
8404,7,15.72200809,0,0,0,0.91,239,1.763948498,-2,100,4.35,6
8405,-0.5,4.171174033,0,0,0,1.26,147,1.468581688,0,100,6.81,2
8406,-0.5,4.171174033,0,0,0,1.26,147,1.468581688,0,100,6.81,2
8407,0,0.752772653,0.228268824,-0.892733564,0,1.98,57,0.807894737,-1,50,5.8,6
8408,0,0.752772653,0.228268824,-0.892733564,0,1.98,57,0.807894737,0,50,5.8,6
8409,0,1.164500153,-2.315796103,4.404169658,0,4.86,90,2.192733017,-4,50,5,1
8410,0,1.164500153,-2.315796103,4.404169658,0,4.86,90,2.192733017,-1,50,5,1
8411,-7,5.92814112,-0.105561323,-0.869720405,0,1.78,53,1.196808511,1,100,6.63,1
8412,-7,5.92814112,-0.105561323,-0.869720405,0,1.78,53,1.196808511,-1,100,6.63,1
8413,1,0.723746864,0.563409712,-0.830578512,0,1.9,132,1.725490196,0,90,8.39,6
8414,0,0.83452296,-1.354930532,1.700197239,0,3.32,68,0.795454545,-2,100,0,5
8415,0,0.83452296,-1.354930532,1.700197239,0,3.32,68,0.795454545,0,100,0,5
8416,-23.5,23.82257651,-0.642911454,-0.606700146,0,1.886363636,114,1.114722753,0,44,5.91,12
8417,-23.5,23.82257651,-0.642911454,-0.606700146,0,1.886363636,114,1.114722753,-5,44,5.91,12
8418,-23.5,23.82257651,-0.642911454,-0.606700146,0,1.886363636,114,1.114722753,0,44,5.91,12
8419,-23.5,23.82257651,-0.642911454,-0.606700146,0,1.886363636,114,1.114722753,-5,44,5.91,12
8420,-12,16.32718356,-0.653187827,-0.966189577,0,1.66,67,2.208333333,2,50,5,1
8421,-12,16.32718356,-0.653187827,-0.966189577,0,1.66,67,2.208333333,0,50,5,1
8422,0,0,0,-3,0,1.878787879,100,0.67270195,0,66,0,16
8423,0,0,0,-3,0,3.21,33,1.82745098,0,100,15,1
8424,4,6.857799338,-0.00948025,-0.21430828,0.242535625,2.11,143,1.284237726,7,100,4.07,11
8425,4,6.857799338,-0.00948025,-0.21430828,0.242535625,2.11,143,1.284237726,0,100,4.07,11
8426,0,1.902379462,0,0,0,1,64,0.922290389,0,50,2.2,1
8427,6,8.41356375,0,0,0,1.685393258,352,1.07012987,-6,89,3.71,2
8428,0,0,0,-3,0,1.92,53,0.873873874,0,100,6.75,4
8429,7,7.392080705,0.590948616,-0.661034119,0,0.95,140,1.050898204,0,100,1.79,3
8430,6.5,5.419102017,-0.09851038,-1.857101813,0.40824829,2.06,57,1.18616145,0,100,5.56,1
8431,0,0,0,-3,0,2.49,53,0.966666667,0,100,2.49,3
8432,2,3.011090611,0.156934816,-1.826989619,0,1.95,46,2.091445428,0,100,6.63,1
8433,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,0,89,4,2
8434,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,0,89,4,2
8435,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,-1,89,4,2
8436,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,-1,89,4,2
8437,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,0,89,4,2
8438,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,0,89,4,2
8439,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,-1,89,4,2
8440,0,13.94471844,-0.851874515,0.568462024,0,0.91011236,204,0.888888889,-1,89,4,2
8441,0,3.361547263,-0.540393378,-1.548790038,0,2.68,41,2.887640449,0,100,9.78,4
8442,0,3.361547263,-0.540393378,-1.548790038,0,2.68,41,2.887640449,-7,100,9.78,4
8443,0,3.361547263,-0.540393378,-1.548790038,0,2.68,41,2.887640449,0,100,9.78,4
8444,0,3.361547263,-0.540393378,-1.548790038,0,2.68,41,2.887640449,-7,100,9.78,4
8445,41.5,10.55935604,0.334950648,-1.234815902,0,1,93,1.157894737,36,50,0,10
8446,41.5,10.55935604,0.334950648,-1.234815902,0,1,93,1.157894737,59,50,0,10
8447,0,6.318392036,0,0,0,1.01,192,1.328519856,0,100,5.19,0
8448,0,6.318392036,0,0,0,1.01,192,1.328519856,0,100,5.19,0
8449,0,6.318392036,0,0,0,1.01,192,1.328519856,0,100,5.19,0
8450,0,6.318392036,0,0,0,1.01,192,1.328519856,0,100,5.19,0
8451,0,6.98013053,-1.307978375,0.401802558,0,2,74,1.682403433,0,50,6.4,1
8452,0,0,0,-3,0,2,54,1.177489177,0,50,5.9,2
8453,0,0.447213596,-1.5,0.25,0,0.99,52,0.517027864,0,100,4.17,9
8454,0,0,0,-3,0,2.45,57,1.289855072,0,100,5.92,1
8455,0,0.655108134,-0.177933248,-0.618908474,0,2,132,0.869955157,-1,100,6.43,10
8456,0,0,0,-3,0,2,323,1.440758294,0,100,11.54,3
8457,0,0,0,-3,0,1.92,52,1.045627376,0,100,6.21,4
8458,-1,4.915960401,-1.271436771,0.016494649,0,1,36,0.777372263,-1,10,0,2
8459,0,0,0,-3,0,1.92,53,1.73258427,0,100,15,2
8460,0,1.760681686,-1.565462559,0.880332986,0,1.92,56,0.953488372,1,100,2.37,3
8461,0,1.760681686,-1.565462559,0.880332986,0,1.92,56,0.953488372,0,100,2.37,3
8462,-19,17.53650953,0,0,0,0.86,127,2.308270677,-3,100,7.99,10
8463,-19,17.53650953,0,0,0,0.86,127,2.308270677,3,100,7.99,10
8464,-6,2.790858092,-1.420477229,0.232995049,0,2.01,77,1.234439834,-6,100,4.59,2
8465,0.5,0.547722558,0,-2,0,2.31,53,1.677710843,0,100,6.48,2
8466,-1,0.918936583,-1.304047329,1.340720222,0,2,98,1.775665399,0,50,8.5,9
8467,-1,0.918936583,-1.304047329,1.340720222,0,2,98,1.775665399,-1,50,8.5,9
8468,1,8.978628155,0,0,0,1.5,335,0.684496827,0,100,6.33,10
8469,1,8.978628155,0,0,0,1.5,335,0.684496827,1,100,6.33,10
8470,3,2.497617913,0.696088432,-0.819037352,0.377964473,1.78,69,0.86676876,2,100,6.74,10
8471,3,2.497617913,0.696088432,-0.819037352,0.377964473,1.78,69,0.86676876,4,100,6.74,10
8472,-20.5,13.00256385,0.1082455,-1.219519052,0,2.22,103,1.039344262,0,50,4.13,5
8473,-20.5,13.00256385,0.1082455,-1.219519052,0,2.22,103,1.039344262,1,50,4.13,5
8474,-20.5,13.00256385,0.1082455,-1.219519052,0,2.22,103,1.039344262,0,50,4.13,5
8475,-20.5,13.00256385,0.1082455,-1.219519052,0,2.22,103,1.039344262,1,50,4.13,5
8476,0,4.944132325,0.793730519,-0.2721578,0,1.86,83,0.618127786,11,50,0,12
8477,0,4.944132325,0.793730519,-0.2721578,0,1.86,83,0.618127786,4,50,0,12
8478,-1,0.316227766,-2.666666667,5.111111111,0,0.94,119,1.053811659,-2,100,4.02,7
8479,-1,0.316227766,-2.666666667,5.111111111,0,0.94,119,1.053811659,-1,100,4.02,7
8480,0,6.31136541,1.54248467,2.100786051,0,1.82,179,0.632947977,0,50,7.24,3
8481,0,6.31136541,1.54248467,2.100786051,0,1.82,179,0.632947977,0,50,7.24,3
8482,0,6.31136541,1.54248467,2.100786051,0,1.82,179,0.632947977,0,50,7.24,3
8483,0,6.31136541,1.54248467,2.100786051,0,1.82,179,0.632947977,0,50,7.24,3
8484,0,1.966384161,1.050139154,0.378121284,0,2.31,53,1.169064748,0,100,7.07,6
8485,0,1.966384161,1.050139154,0.378121284,0,2.31,53,1.169064748,0,100,7.07,6
8486,0,1.702938637,2.353563903,4.247941164,0,2.01,89,1.706855792,-1,100,8.06,2
